-0.015512,0.019621,0.027441
-0.035484,0.013330,0.021225
-0.031512,-0.013842,0.021210
-0.035577,-0.005576,0.021009
-0.028263,0.000538,0.023122
-0.029168,0.013188,0.022718
-0.027292,-0.027626,0.025894
-0.032790,0.016457,0.021364
-0.017060,0.017885,0.017629
-0.042504,0.028582,0.047928
-0.017074,0.017837,0.027704
-0.030693,-0.010176,0.021430
-0.029787,0.012423,0.022314
-0.031811,0.025657,0.023642
-0.032190,0.010042,0.021388
-0.024376,0.019597,0.032431
-0.032606,0.006947,0.021279
-0.027640,-0.023963,0.023729
-0.032038,0.008345,0.021393
-0.028444,-0.010851,0.022852
-0.028519,-0.013961,0.030981
-0.028259,-0.000572,0.023109
-0.073346,0.028406,0.084945
-0.027847,-0.026270,0.031008
-0.019761,-0.041448,0.034377
-0.026222,-0.027504,0.056955
-0.015703,0.018319,0.021178
-0.028832,-0.023388,0.022435
-0.015876,0.018984,0.021176
-0.019377,-0.040786,0.058165
-0.012645,0.019668,0.017490
-0.020416,-0.036343,0.038468
-0.033422,-0.001026,0.021042
-0.035470,-0.018328,0.020834
-0.012639,-0.029802,0.025407
-0.018435,-0.043249,0.058308
-0.019417,-0.032385,0.040557
-0.024240,0.014582,0.057230
-0.030026,-0.005290,0.021921
-0.029590,0.014644,0.022469
-0.023765,-0.033053,0.035598
-0.055277,0.028511,0.062852
-0.027744,-0.022946,0.023479
-0.013011,-0.029811,0.036228
-0.028121,0.018782,0.023655
-0.035129,0.000657,0.021009
-0.019369,0.012747,0.045738
-0.025312,0.019593,0.033297
-0.024891,0.019574,0.037281
-0.014272,0.018818,0.021177
-0.014061,0.018295,0.021951
-0.028626,0.010997,0.023033
-0.035802,-0.008621,0.021010
-0.017572,0.017880,0.018635
-0.030571,-0.017271,0.021411
-0.027503,0.014938,0.025049
-0.031653,-0.014677,0.021176
-0.023675,-0.010276,0.045624
-0.013565,0.019615,0.028702
-0.017729,0.017880,0.018635
-0.032725,0.001510,0.021192
-0.028176,0.007412,0.023272
-0.014519,0.019516,0.049032
-0.030239,-0.001240,0.021840
-0.030266,0.006285,0.021925
-0.029898,-0.028698,0.030640
-0.015964,0.019626,0.026287
-0.010489,-0.029904,0.027816
-0.025132,-0.017542,0.030682
-0.044087,0.012606,0.056553
-0.015053,0.012584,0.039510
-0.021225,-0.036456,0.036995
-0.029572,0.009454,0.022410
-0.016923,0.018473,0.029049
-0.024022,-0.018656,0.035653
-0.027478,-0.000216,0.024704
-0.021036,0.019658,0.019681
-0.029692,0.014423,0.022401
-0.021580,-0.006691,0.046157
-0.029158,0.010290,0.022685
-0.027196,-0.001849,0.025406
-0.028228,-0.036824,0.030751
-0.031898,-0.024816,0.021010
-0.029565,-0.021848,0.021990
-0.035972,0.011513,0.021285
-0.034357,-0.010198,0.020771
-0.030483,-0.015074,0.021497
-0.027519,0.012951,0.026253
-0.016678,-0.037941,0.038186
-0.028688,-0.002574,0.022809
-0.027798,-0.008624,0.023824
-0.025787,-0.010363,0.034822
-0.035549,-0.008939,0.020963
-0.027187,-0.017775,0.025059
-0.021257,-0.023054,0.037168
-0.027740,-0.013633,0.026883
-0.022163,-0.004065,0.045761
-0.015409,0.019670,0.017133
-0.034678,-0.024030,0.020629
-0.057819,0.028500,0.065108
-0.022188,-0.015639,0.036673
-0.020828,-0.019056,0.037576
-0.030091,0.012844,0.022126
-0.020386,-0.022827,0.040498
-0.030420,-0.028448,0.030640
-0.077543,0.005399,0.114214
-0.015551,0.014948,0.039950
-0.025159,-0.007927,0.030799
-0.026689,0.020150,0.028496
-0.011481,0.019643,0.022709
-0.026295,-0.018182,0.030506
-0.014140,0.017868,0.021238
-0.027497,0.013539,0.025031
-0.027798,0.004606,0.024115
-0.027871,-0.016649,0.023472
-0.028158,0.002396,0.023214
-0.029800,-0.012559,0.021966
-0.027492,0.010012,0.026201
-0.022187,-0.016227,0.036665
-0.032242,-0.011391,0.021116
-0.027913,-0.006538,0.031255
-0.041215,-0.003363,0.046203
-0.024047,-0.005882,0.045632
-0.019886,-0.015038,0.058426
-0.026093,-0.037608,0.034204
-0.030558,0.005710,0.021732
-0.018274,0.017792,0.037266
-0.034019,-0.007611,0.055585
-0.034013,-0.025062,0.020647
-0.030752,0.006196,0.021614
-0.036023,0.017471,0.021367
-0.035706,0.009794,0.021219
-0.025853,-0.038201,0.033500
-0.029112,-0.003085,0.022532
-0.030848,0.001877,0.021516
-0.021016,-0.032742,0.037220
-0.034185,-0.017712,0.020708
-0.030116,-0.008076,0.021826
-0.030205,0.023363,0.023765
-0.026605,0.020535,0.023740
-0.030217,-0.010672,0.030856
-0.018237,-0.041450,0.034852
-0.028105,0.015014,0.023609
-0.031861,0.000496,0.021327
-0.025292,-0.038170,0.034715
-0.049066,0.028576,0.049225
-0.016162,-0.029582,0.037815
-0.076942,0.028406,0.084945
-0.012714,-0.029864,0.029103
-0.025582,-0.027789,0.030194
-0.035232,0.013133,0.021179
-0.022149,-0.034136,0.036446
-0.023332,-0.024044,0.035950
-0.033468,0.022176,0.023112
-0.011337,0.019637,0.024016
-0.024431,-0.005150,0.045630
-0.023675,0.019618,0.028057
-0.016586,0.019317,0.021175
-0.035998,0.014575,0.021327
-0.025187,-0.000764,0.045634
-0.016636,0.019632,0.024974
-0.027516,-0.029051,0.023933
-0.022051,-0.011589,0.057615
-0.031939,-0.015153,0.021121
-0.024625,-0.023483,0.030982
-0.046606,0.005847,0.056644
-0.012643,0.019671,0.016903
-0.024928,-0.009368,0.035294
-0.032121,-0.006139,0.021201
-0.029455,0.005537,0.022431
-0.031049,0.023319,0.024106
-0.024705,-0.011101,0.035390
-0.029698,-0.012949,0.022026
-0.015074,0.019581,0.035680
-0.012058,0.017876,0.035663
-0.021281,-0.013200,0.037296
-0.016870,0.018518,0.016583
-0.013563,0.019653,0.020652
-0.027680,0.002708,0.024354
-0.039251,0.019453,0.062645
-0.030708,-0.020061,0.030738
-0.027689,0.018625,0.024684
-0.027958,-0.020762,0.023173
-0.031700,-0.003430,0.021306
-0.012134,0.019671,0.016791
-0.027378,-0.024445,0.024403
-0.018263,0.017840,0.027044
-0.028879,-0.009453,0.022594
-0.033893,0.010241,0.021100
-0.013831,0.019635,0.024486
-0.034174,-0.020043,0.020681
-0.021291,0.014562,0.045722
-0.030262,-0.022279,0.021540
-0.027559,0.000573,0.024596
-0.034384,-0.004359,0.020838
-0.027729,-0.014708,0.026864
-0.030405,0.021666,0.023750
-0.035233,-0.016788,0.020813
-0.024221,-0.029135,0.035407
-0.022092,0.019652,0.020823
